step,episode,episode_reward,episode_shaped_reward,episode_length,epsilon,fps,avg_loss,avg_q
239703,836,0.0,-7.969999999999995,214,0.9281,136.9,0.0086,-0.2443
240003,837,0.0,-8.39999999999998,300,0.928,136.9,0.0092,-0.2503
240266,838,0.0,-8.21499999999999,263,0.9279,136.8,0.0077,-0.2426
240594,839,0.0,-8.539999999999988,328,0.9277,136.8,0.0099,-0.2431
240915,840,0.0,-7.804999999999985,321,0.9276,136.7,0.0102,-0.2483
241278,841,200.0,-8.71499999999998,363,0.9274,136.7,0.0072,-0.2416
241598,842,0.0,-8.499999999999986,320,0.9273,136.6,0.008,-0.2396
241853,843,0.0,-8.17499999999999,255,0.9272,136.5,0.0105,-0.2512
242324,844,100.0,-9.254999999999985,471,0.927,136.5,0.008,-0.2421
242666,845,0.0,-8.609999999999978,342,0.9268,136.4,0.0076,-0.242
242963,846,800.0,-7.6849999999999845,297,0.9267,136.3,0.0082,-0.2433
243360,847,200.0,-8.184999999999985,397,0.9265,136.2,0.0082,-0.2376
243722,848,500.0,-8.009999999999984,362,0.9263,136.2,0.0094,-0.2419
244022,849,0.0,-7.699999999999988,300,0.9262,136.1,0.0082,-0.241
244315,850,0.0,-8.364999999999988,293,0.9261,136.1,0.0073,-0.2406
244501,851,0.0,-7.129999999999995,186,0.926,136.0,0.0085,-0.2486
244765,852,0.0,-8.21999999999999,264,0.9259,136.0,0.008,-0.2405
245034,853,0.0,-8.24499999999999,269,0.9257,135.9,0.0079,-0.2439
245338,854,500.0,-8.419999999999987,304,0.9256,135.9,0.0064,-0.239
245602,855,0.0,-8.219999999999997,264,0.9255,135.8,0.008,-0.247
245798,856,0.0,-7.879999999999992,196,0.9254,135.8,0.0079,-0.2436
246101,857,300.0,-8.414999999999987,303,0.9253,135.7,0.0087,-0.2422
246594,858,200.0,-8.664999999999967,493,0.925,135.6,0.0069,-0.2414
246845,859,0.0,-8.15499999999999,251,0.9249,135.6,0.0096,-0.2506
247184,860,0.0,-7.8949999999999845,339,0.9248,135.5,0.0082,-0.2468
247483,861,0.0,-8.394999999999989,299,0.9246,135.5,0.0081,-0.2444
247793,862,0.0,-8.449999999999992,310,0.9245,135.4,0.0092,-0.243
248070,863,0.0,-8.28499999999999,277,0.9244,135.4,0.0077,-0.2412
248287,864,200.0,-7.984999999999995,217,0.9243,135.3,0.0083,-0.2452
248474,865,0.0,-7.834999999999997,187,0.9242,135.3,0.0083,-0.2454
248852,866,200.0,-8.089999999999975,378,0.924,135.2,0.0075,-0.241
249033,867,0.0,-7.804999999999995,181,0.9239,135.2,0.0099,-0.2444
249338,868,0.0,-8.42499999999999,305,0.9238,135.1,0.0071,-0.2397
249534,869,200.0,-7.879999999999996,196,0.9237,135.1,0.0075,-0.249
249855,870,0.0,-8.504999999999985,321,0.9236,135.0,0.0083,-0.243
250196,871,100.0,-7.904999999999987,341,0.9234,135.0,0.0061,-0.2298
250433,872,200.0,-8.084999999999994,237,0.9233,134.9,0.0072,-0.2283
250737,873,100.0,-8.419999999999982,304,0.9232,134.9,0.0092,-0.2321
251104,874,200.0,-8.734999999999976,367,0.923,134.8,0.0078,-0.2253
251518,875,200.0,-8.269999999999973,414,0.9228,134.7,0.0086,-0.2299
251781,876,0.0,-7.5149999999999855,263,0.9227,134.7,0.0078,-0.2305
252068,877,0.0,-7.634999999999995,287,0.9226,134.6,0.0088,-0.2285
252431,878,0.0,-8.014999999999981,363,0.9224,134.6,0.008,-0.2288
252766,879,0.0,-8.574999999999985,335,0.9223,134.5,0.0081,-0.232
253086,880,100.0,-7.799999999999993,320,0.9221,134.4,0.0074,-0.226
253274,881,0.0,-7.839999999999997,188,0.922,134.4,0.0083,-0.2238
253598,882,200.0,-7.81999999999998,324,0.9219,134.4,0.0087,-0.2283
253824,883,200.0,-8.029999999999994,226,0.9218,134.3,0.0074,-0.2256
254140,884,0.0,-7.779999999999983,316,0.9216,134.3,0.0083,-0.2298
254533,885,100.0,-8.864999999999977,393,0.9215,134.2,0.0073,-0.2268
254821,886,0.0,-8.339999999999982,288,0.9213,134.2,0.0071,-0.2235
255226,887,0.0,-8.924999999999976,405,0.9211,134.1,0.0092,-0.2292
255586,888,200.0,-8.699999999999982,360,0.921,134.1,0.0088,-0.2329
255775,889,0.0,-7.844999999999997,189,0.9209,134.0,0.0108,-0.2362
256089,890,300.0,-8.469999999999985,314,0.9208,134.0,0.0071,-0.228
256339,891,100.0,-8.149999999999991,250,0.9206,134.0,0.0083,-0.2338
256696,892,200.0,-8.684999999999983,357,0.9205,133.9,0.0085,-0.2339
256969,893,0.0,-8.26499999999999,273,0.9204,133.9,0.0069,-0.2274
257253,894,0.0,-7.619999999999983,284,0.9202,133.8,0.0097,-0.2335
257605,895,200.0,-7.959999999999989,352,0.9201,133.7,0.0082,-0.2285
257822,896,200.0,-7.984999999999995,217,0.92,133.7,0.0099,-0.2381
258045,897,200.0,-8.015,223,0.9199,133.7,0.0081,-0.2317
258241,898,0.0,-7.879999999999996,196,0.9198,133.6,0.007,-0.2334
258407,899,0.0,-7.029999999999995,166,0.9197,133.6,0.0094,-0.2284
258628,900,0.0,-8.004999999999995,221,0.9196,133.6,0.008,-0.2215
258859,901,0.0,-7.354999999999991,231,0.9195,133.5,0.0077,-0.232
259179,902,0.0,-8.499999999999986,320,0.9194,133.5,0.0079,-0.2291
259496,903,0.0,-7.784999999999983,317,0.9192,133.4,0.0079,-0.2321
259837,904,0.0,-8.604999999999986,341,0.9191,133.4,0.0082,-0.2304
260099,905,0.0,-7.5099999999999865,262,0.919,133.3,0.0094,-0.2317
260307,906,100.0,-7.939999999999995,208,0.9189,133.3,0.0107,-0.2263
260708,907,300.0,-8.904999999999973,401,0.9187,133.2,0.0079,-0.2268
260990,908,0.0,-8.309999999999988,282,0.9186,133.2,0.0068,-0.2249
261313,909,400.0,-7.8149999999999835,323,0.9184,133.1,0.0086,-0.2285
261650,910,0.0,-7.884999999999987,337,0.9183,133.0,0.0068,-0.2302
261980,911,600.0,-7.849999999999983,330,0.9181,133.0,0.0077,-0.2236
262285,912,100.0,-8.42499999999999,305,0.918,132.9,0.0089,-0.2338
262540,913,0.0,-8.17499999999999,255,0.9179,132.9,0.0074,-0.2242
262808,914,100.0,-8.239999999999988,268,0.9177,132.8,0.007,-0.2261
263239,915,200.0,-8.354999999999983,431,0.9175,132.8,0.0076,-0.2273
263547,916,200.0,-8.439999999999985,308,0.9174,132.7,0.0072,-0.2247
263922,917,300.0,-8.774999999999977,375,0.9172,132.7,0.0083,-0.2273
264314,918,0.0,-8.859999999999978,392,0.9171,132.6,0.0089,-0.2294
264634,919,0.0,-7.799999999999983,320,0.9169,132.5,0.0084,-0.2256
265008,920,400.0,-8.769999999999984,374,0.9167,132.5,0.0082,-0.2238
265246,921,0.0,-8.089999999999993,238,0.9166,132.4,0.0078,-0.2275
265452,922,0.0,-7.929999999999991,206,0.9165,132.4,0.0099,-0.2336
265775,923,100.0,-7.814999999999983,323,0.9164,132.4,0.008,-0.2267
266120,924,400.0,-7.924999999999982,345,0.9162,132.3,0.0068,-0.2226
266375,925,0.0,-8.17499999999999,255,0.9161,132.3,0.0073,-0.2257
266587,926,0.0,-7.25999999999999,212,0.916,132.3,0.008,-0.2253
266808,927,0.0,-8.005,221,0.9159,132.2,0.0068,-0.2238
267064,928,0.0,-8.179999999999989,256,0.9158,132.2,0.0069,-0.2282
267342,929,0.0,-8.289999999999988,278,0.9157,132.1,0.0061,-0.2251
267625,930,200.0,-8.314999999999987,283,0.9156,132.1,0.0065,-0.2234
268098,931,800.0,-9.264999999999969,473,0.9154,132.0,0.0089,-0.2298
268432,932,500.0,-8.569999999999983,334,0.9152,132.0,0.0067,-0.2277
268719,933,200.0,-8.334999999999988,287,0.9151,131.9,0.0077,-0.2271
268979,934,0.0,-8.199999999999992,260,0.915,131.9,0.0081,-0.2248
269472,935,700.0,-9.36499999999997,493,0.9147,131.8,0.0095,-0.231
269791,936,0.0,-8.49499999999998,319,0.9146,131.8,0.0067,-0.2263
270164,937,400.0,-8.064999999999978,373,0.9144,131.7,0.0095,-0.2171
270496,938,0.0,-7.859999999999989,332,0.9143,131.6,0.0075,-0.2098
270791,939,0.0,-8.374999999999986,295,0.9141,131.6,0.0119,-0.2105
271091,940,0.0,-8.39999999999998,300,0.914,131.6,0.0083,-0.2106
271305,941,0.0,-7.269999999999993,214,0.9139,131.5,0.0092,-0.2166
271531,942,0.0,-8.02999999999999,226,0.9138,131.5,0.0076,-0.2066
271803,943,0.0,-8.259999999999991,272,0.9137,131.4,0.0091,-0.2084
272164,944,0.0,-8.004999999999981,361,0.9135,131.4,0.0083,-0.2091
272584,945,200.0,-8.299999999999976,420,0.9133,131.3,0.0081,-0.2094
272822,946,0.0,-8.089999999999993,238,0.9132,131.3,0.0069,-0.2197
273112,947,0.0,-8.349999999999989,290,0.9131,131.2,0.0067,-0.2083
273392,948,0.0,-7.599999999999987,280,0.913,131.2,0.0071,-0.2083
273722,949,0.0,-7.849999999999982,330,0.9128,131.1,0.0088,-0.2129
274010,950,0.0,-8.33999999999999,288,0.9127,131.1,0.0067,-0.2067
274263,951,0.0,-7.4649999999999945,253,0.9126,131.1,0.0081,-0.2115
274606,952,100.0,-7.914999999999988,343,0.9124,131.0,0.0077,-0.2124
274846,953,200.0,-8.099999999999987,240,0.9123,131.0,0.0089,-0.2174
275142,954,100.0,-7.679999999999986,296,0.9122,130.9,0.0072,-0.2101
275409,955,0.0,-8.234999999999989,267,0.9121,130.9,0.0077,-0.2126
275670,956,0.0,-8.204999999999995,261,0.9119,130.8,0.0095,-0.2117
275884,957,0.0,-7.969999999999993,214,0.9119,130.8,0.0088,-0.2108
276218,958,0.0,-8.569999999999983,334,0.9117,130.8,0.0062,-0.2095
276586,959,200.0,-8.039999999999974,368,0.9115,130.7,0.0091,-0.2153
276820,960,300.0,-8.069999999999993,234,0.9114,130.7,0.0091,-0.2151
277204,961,0.0,-8.11999999999998,384,0.9113,130.6,0.0078,-0.2089
277672,962,500.0,-8.53999999999997,468,0.911,130.6,0.0072,-0.2087
277959,963,0.0,-8.334999999999988,287,0.9109,130.5,0.0073,-0.2147
278150,964,0.0,-7.854999999999998,191,0.9108,130.5,0.0076,-0.2093
278413,965,0.0,-8.214999999999991,263,0.9107,130.5,0.0094,-0.2091
278776,966,200.0,-8.714999999999982,363,0.9106,130.4,0.0076,-0.2081
279008,967,0.0,-7.359999999999991,232,0.9104,130.4,0.0071,-0.2074
279212,968,0.0,-7.919999999999996,204,0.9104,130.3,0.0069,-0.2118
279434,969,0.0,-8.009999999999991,222,0.9103,130.3,0.0096,-0.2105
279630,970,0.0,-7.879999999999997,196,0.9102,130.3,0.0073,-0.2091
279854,971,0.0,-7.319999999999991,224,0.9101,130.2,0.0071,-0.2089
280182,972,400.0,-8.539999999999985,328,0.9099,130.2,0.0095,-0.2161
280393,973,0.0,-7.25499999999999,211,0.9098,130.2,0.0067,-0.2207
280608,974,0.0,-7.9749999999999925,215,0.9097,130.1,0.0085,-0.2212
280935,975,400.0,-8.534999999999986,327,0.9096,130.1,0.0072,-0.2171
281324,976,0.0,-8.144999999999978,389,0.9094,130.0,0.0101,-0.224
281606,977,300.0,-7.609999999999992,282,0.9093,130.0,0.0114,-0.2159
281875,978,0.0,-8.244999999999997,269,0.9092,130.0,0.0091,-0.2178
282165,979,200.0,-8.349999999999994,290,0.909,129.9,0.0098,-0.2271
282466,980,0.0,-7.704999999999984,301,0.9089,129.9,0.0074,-0.2143
282793,981,500.0,-7.8349999999999795,327,0.9087,129.8,0.0082,-0.2193
283093,982,300.0,-7.699999999999986,300,0.9086,129.8,0.0073,-0.2158
283455,983,0.0,-8.709999999999976,362,0.9084,129.7,0.0074,-0.222
283779,984,200.0,-7.819999999999984,324,0.9083,129.7,0.01,-0.2256
284062,985,0.0,-8.314999999999987,283,0.9082,129.7,0.01,-0.2184
284397,986,200.0,-8.574999999999994,335,0.908,129.6,0.0084,-0.2171
284708,987,400.0,-8.454999999999986,311,0.9079,129.6,0.0085,-0.2217
285115,988,200.0,-8.234999999999983,407,0.9077,129.5,0.0083,-0.2203
285459,989,400.0,-8.619999999999978,344,0.9075,129.5,0.0083,-0.2211
285889,990,200.0,-8.349999999999984,430,0.9073,129.4,0.0086,-0.2139
286174,991,0.0,-7.624999999999986,285,0.9072,129.4,0.0078,-0.2168
286641,992,200.0,-8.53499999999997,467,0.907,129.3,0.008,-0.2167
286893,993,0.0,-7.459999999999989,252,0.9069,129.3,0.0077,-0.2258
287120,994,0.0,-7.334999999999991,227,0.9068,129.2,0.0098,-0.219
287729,995,500.0,-9.944999999999958,609,0.9065,129.2,0.0087,-0.2224
288098,996,500.0,-8.744999999999981,369,0.9064,129.1,0.0077,-0.2173
288438,997,500.0,-7.89999999999998,340,0.9062,129.1,0.0085,-0.2194
288606,998,0.0,-7.739999999999995,168,0.9061,129.0,0.0081,-0.2232
289091,999,500.0,-8.624999999999972,485,0.9059,129.0,0.0085,-0.2216
289415,1000,0.0,-7.819999999999986,324,0.9058,128.9,0.0083,-0.2176
289745,1001,200.0,-7.849999999999995,330,0.9056,128.9,0.0075,-0.2213
289951,1002,0.0,-7.229999999999993,206,0.9055,128.9,0.0062,-0.2173
290302,1003,200.0,-7.9549999999999885,351,0.9054,128.8,0.0079,-0.2134
290578,1004,0.0,-8.27999999999999,276,0.9052,128.8,0.0076,-0.2128
290832,1005,0.0,-8.169999999999991,254,0.9051,128.7,0.0069,-0.2072
291096,1006,200.0,-7.519999999999987,264,0.905,128.7,0.0078,-0.2154
291344,1007,0.0,-8.139999999999992,248,0.9049,128.7,0.0082,-0.2118
291789,1008,300.0,-8.424999999999974,445,0.9047,128.6,0.0087,-0.2135
292110,1009,200.0,-7.804999999999991,321,0.9046,128.6,0.0082,-0.2097
292463,1010,100.0,-7.964999999999977,353,0.9044,128.5,0.0075,-0.2124
292814,1011,0.0,-7.954999999999986,351,0.9042,128.5,0.008,-0.2144
293071,1012,300.0,-8.184999999999992,257,0.9041,128.5,0.0078,-0.2173
293396,1013,100.0,-7.82499999999999,325,0.904,128.4,0.0084,-0.2125
293665,1014,0.0,-8.24499999999999,269,0.9039,128.4,0.0078,-0.2056
293999,1015,0.0,-7.869999999999988,334,0.9037,128.3,0.0082,-0.2115
294336,1016,200.0,-8.584999999999983,337,0.9035,128.3,0.0082,-0.2192
294680,1017,600.0,-7.9199999999999795,344,0.9034,128.3,0.0077,-0.2152
294950,1018,0.0,-7.5499999999999865,270,0.9033,128.2,0.007,-0.2156
295175,1019,0.0,-7.32499999999999,225,0.9032,128.2,0.0058,-0.2135
295517,1020,200.0,-7.909999999999981,342,0.903,128.1,0.0071,-0.2119
295756,1021,100.0,-8.094999999999999,239,0.9029,128.1,0.0079,-0.2167
296038,1022,0.0,-8.309999999999988,282,0.9028,128.1,0.0067,-0.2137
296251,1023,0.0,-7.9649999999999945,213,0.9027,128.1,0.0097,-0.2154
296675,1024,400.0,-8.319999999999974,424,0.9025,128.0,0.0082,-0.2135
296951,1025,0.0,-8.279999999999987,276,0.9024,128.0,0.0062,-0.2138
297223,1026,400.0,-8.25999999999999,272,0.9022,127.9,0.0095,-0.2214
297711,1027,1000.0,-8.63999999999998,488,0.902,127.9,0.0078,-0.2119
297956,1028,0.0,-7.424999999999998,245,0.9019,127.8,0.0063,-0.214
298209,1029,200.0,-7.464999999999988,253,0.9018,127.8,0.0091,-0.2198
298509,1030,200.0,-7.699999999999985,300,0.9017,127.8,0.0078,-0.22
298784,1031,200.0,-7.574999999999988,275,0.9015,127.7,0.0075,-0.2131
299062,1032,100.0,-8.289999999999988,278,0.9014,127.7,0.0076,-0.2095
299256,1033,0.0,-7.8699999999999966,194,0.9013,127.7,0.0062,-0.2071
299554,1034,0.0,-7.689999999999985,298,0.9012,127.6,0.0061,-0.2071
299863,1035,200.0,-7.744999999999985,309,0.9011,127.6,0.0079,-0.216
300269,1036,300.0,-8.229999999999972,406,0.9009,125.4,0.0074,-0.213
300519,1037,0.0,-7.449999999999987,250,0.9008,125.4,0.008,-0.2041
300809,1038,0.0,-8.349999999999989,290,0.9006,125.3,0.0107,-0.2117
301002,1039,0.0,-7.864999999999997,193,0.9005,125.3,0.008,-0.2104
301265,1040,0.0,-8.214999999999986,263,0.9004,125.3,0.008,-0.2103
301529,1041,0.0,-7.519999999999985,264,0.9003,125.3,0.0078,-0.2075
301893,1042,0.0,-8.019999999999982,364,0.9001,125.2,0.008,-0.2075
302226,1043,200.0,-7.864999999999983,333,0.9,125.2,0.0086,-0.2119
302555,1044,200.0,-8.544999999999984,329,0.8999,125.2,0.0074,-0.2077
302876,1045,300.0,-7.804999999999984,321,0.8997,125.1,0.0083,-0.2116
303117,1046,0.0,-8.104999999999993,241,0.8996,125.1,0.0088,-0.2128
303454,1047,500.0,-7.884999999999978,337,0.8994,125.1,0.0092,-0.2084
303718,1048,100.0,-7.519999999999994,264,0.8993,125.0,0.0081,-0.2091
304125,1049,100.0,-8.234999999999975,407,0.8991,125.0,0.0085,-0.2082
304441,1050,100.0,-7.779999999999981,316,0.899,125.0,0.0084,-0.2084
304755,1051,300.0,-7.769999999999984,314,0.8989,124.9,0.0067,-0.2077
304943,1052,0.0,-7.839999999999997,188,0.8988,124.9,0.0086,-0.209
305287,1053,400.0,-8.61999999999998,344,0.8986,124.9,0.007,-0.2035
305620,1054,400.0,-8.564999999999984,333,0.8985,124.9,0.0082,-0.2116
305917,1055,300.0,-7.684999999999992,297,0.8983,124.8,0.0077,-0.2077
306112,1056,0.0,-7.8749999999999964,195,0.8982,124.8,0.0078,-0.2029
306397,1057,400.0,-8.324999999999989,285,0.8981,124.8,0.0066,-0.2081
306689,1058,100.0,-7.659999999999993,292,0.898,124.7,0.0084,-0.2115
306970,1059,200.0,-7.604999999999987,281,0.8979,124.7,0.0083,-0.2104
307335,1060,200.0,-8.024999999999983,365,0.8977,124.7,0.0093,-0.2079
307612,1061,0.0,-7.5849999999999875,277,0.8976,124.6,0.0065,-0.2112
307897,1062,0.0,-8.324999999999992,285,0.8974,124.6,0.0065,-0.2052
308226,1063,100.0,-7.844999999999984,329,0.8973,124.6,0.0081,-0.2099
308515,1064,0.0,-8.344999999999988,289,0.8972,124.5,0.0076,-0.205
308810,1065,0.0,-7.6749999999999865,295,0.897,124.5,0.0077,-0.2099
309149,1066,200.0,-7.894999999999982,339,0.8969,124.5,0.0065,-0.2001
309368,1067,0.0,-7.994999999999996,219,0.8968,124.5,0.009,-0.2103
309610,1068,0.0,-7.409999999999988,242,0.8967,124.4,0.006,-0.2094
309893,1069,0.0,-7.614999999999986,283,0.8965,124.4,0.0091,-0.21
310163,1070,100.0,-7.549999999999991,270,0.8964,124.4,0.0098,-0.205
310434,1071,0.0,-7.554999999999987,271,0.8963,124.3,0.0083,-0.1907
310710,1072,0.0,-8.279999999999994,276,0.8962,124.3,0.0079,-0.194
310938,1073,0.0,-7.3399999999999945,228,0.8961,124.3,0.0087,-0.1911
311221,1074,0.0,-7.614999999999986,283,0.896,124.3,0.0076,-0.1934
311427,1075,0.0,-7.229999999999992,206,0.8959,124.3,0.0081,-0.1985
311760,1076,200.0,-7.8649999999999824,333,0.8957,124.2,0.0091,-0.1974
312043,1077,0.0,-7.614999999999984,283,0.8956,124.2,0.0076,-0.1901
312242,1078,0.0,-7.894999999999996,199,0.8955,124.2,0.0076,-0.1898
312546,1079,100.0,-7.719999999999988,304,0.8954,124.2,0.01,-0.1943
312950,1080,300.0,-8.919999999999986,404,0.8952,124.1,0.0071,-0.1945
313167,1081,0.0,-7.984999999999996,217,0.8951,124.1,0.0084,-0.1948
313496,1082,600.0,-7.844999999999988,329,0.8949,124.1,0.0081,-0.1899
313711,1083,0.0,-7.974999999999995,215,0.8948,124.1,0.009,-0.1961
314099,1084,0.0,-8.139999999999986,388,0.8947,124.0,0.0078,-0.1919
314389,1085,0.0,-8.349999999999989,290,0.8945,124.0,0.0074,-0.1951
314701,1086,200.0,-8.459999999999987,312,0.8944,124.0,0.0092,-0.1901
314929,1087,0.0,-7.339999999999992,228,0.8943,124.0,0.0084,-0.2011
315193,1088,0.0,-8.21999999999999,264,0.8942,124.0,0.0075,-0.1929
315649,1089,600.0,-8.479999999999986,456,0.894,123.9,0.0077,-0.1948
315918,1090,300.0,-8.244999999999989,269,0.8938,123.9,0.0084,-0.195
316269,1091,100.0,-7.954999999999979,351,0.8937,123.9,0.0083,-0.1939
316600,1092,200.0,-7.854999999999984,331,0.8935,123.8,0.0074,-0.1901
316842,1093,0.0,-7.4099999999999895,242,0.8934,123.8,0.0074,-0.1979
317207,1094,0.0,-8.024999999999977,365,0.8933,123.8,0.0104,-0.1949
317621,1095,200.0,-8.269999999999978,414,0.8931,123.8,0.0074,-0.1907
318078,1096,0.0,-8.484999999999971,457,0.8929,123.7,0.0089,-0.195
318449,1097,200.0,-8.054999999999978,371,0.8927,123.7,0.0074,-0.1871
318750,1098,400.0,-7.704999999999984,301,0.8926,123.7,0.0075,-0.1954
319098,1099,100.0,-7.939999999999979,348,0.8924,123.6,0.0084,-0.1918
319436,1100,0.0,-7.889999999999981,338,0.8923,123.6,0.0107,-0.1959
319779,1101,0.0,-7.915,343,0.8921,123.6,0.0082,-0.19
320006,1102,0.0,-7.334999999999991,227,0.892,123.5,0.011,-0.1984
320289,1103,0.0,-8.31499999999999,283,0.8919,123.5,0.0072,-0.174
320563,1104,0.0,-8.269999999999989,274,0.8917,123.5,0.0066,-0.1746
320939,1105,0.0,-8.079999999999984,376,0.8916,123.5,0.0084,-0.1799
321135,1106,0.0,-7.879999999999997,196,0.8915,123.5,0.0086,-0.1769
321369,1107,0.0,-7.369999999999996,234,0.8914,123.4,0.0075,-0.176
321691,1108,100.0,-8.509999999999987,322,0.8912,123.4,0.0074,-0.1799
322049,1109,100.0,-7.989999999999978,358,0.8911,123.4,0.0089,-0.1775
322466,1110,400.0,-8.284999999999984,417,0.8909,123.3,0.0072,-0.1729
322728,1111,0.0,-7.509999999999988,262,0.8908,123.3,0.0073,-0.1722
322971,1112,0.0,-7.41499999999999,243,0.8907,123.3,0.0094,-0.1823
323290,1113,0.0,-7.794999999999981,319,0.8905,123.3,0.0068,-0.1706
323578,1114,100.0,-7.639999999999984,288,0.8904,123.2,0.0081,-0.1753
323809,1115,0.0,-7.35499999999999,231,0.8903,123.2,0.0082,-0.1755
324128,1116,0.0,-7.794999999999983,319,0.8901,123.2,0.0092,-0.1797
324463,1117,0.0,-8.574999999999989,335,0.89,123.2,0.0088,-0.1798
324680,1118,0.0,-7.985000000000001,217,0.8899,123.2,0.0091,-0.1799
325010,1119,0.0,-7.849999999999984,330,0.8897,123.1,0.008,-0.179
325241,1120,0.0,-7.354999999999993,231,0.8896,123.1,0.0106,-0.1772
325647,1121,600.0,-8.229999999999976,406,0.8895,123.1,0.0078,-0.1792
325922,1122,0.0,-7.574999999999989,275,0.8893,123.0,0.0097,-0.1791
326202,1123,0.0,-7.599999999999987,280,0.8892,123.0,0.0072,-0.1743
326487,1124,200.0,-7.624999999999995,285,0.8891,123.0,0.008,-0.179
326680,1125,0.0,-7.864999999999994,193,0.889,123.0,0.0086,-0.1782
327020,1126,300.0,-7.899999999999979,340,0.8888,123.0,0.0088,-0.1742
327453,1127,200.0,-8.364999999999972,433,0.8886,122.9,0.008,-0.1771
327805,1128,600.0,-7.959999999999978,352,0.8885,122.9,0.0096,-0.1871
328086,1129,200.0,-8.304999999999982,281,0.8884,122.9,0.0084,-0.1804
328318,1130,0.0,-7.3599999999999905,232,0.8883,122.9,0.0063,-0.1733
328634,1131,200.0,-7.77999999999998,316,0.8881,122.8,0.0083,-0.17
328938,1132,600.0,-7.719999999999985,304,0.888,122.8,0.0069,-0.1784
329203,1133,200.0,-8.22499999999999,265,0.8879,122.8,0.0085,-0.1786
329462,1134,0.0,-8.19499999999999,259,0.8877,122.8,0.0085,-0.1805
329829,1135,200.0,-8.734999999999978,367,0.8876,122.7,0.0082,-0.1824
330077,1136,0.0,-8.139999999999992,248,0.8875,122.7,0.0087,-0.1692
330341,1137,0.0,-7.519999999999988,264,0.8873,122.7,0.0073,-0.1517
330722,1138,300.0,-8.104999999999988,381,0.8872,122.7,0.0093,-0.1495
331041,1139,0.0,-7.794999999999984,319,0.887,122.6,0.011,-0.1516
331366,1140,0.0,-7.824999999999983,325,0.8869,122.6,0.0091,-0.1547
331616,1141,0.0,-8.149999999999991,250,0.8868,122.6,0.008,-0.1472
331915,1142,1000.0,-7.694999999999985,299,0.8866,122.6,0.009,-0.1499
332145,1143,0.0,-7.349999999999992,230,0.8865,122.5,0.0065,-0.1482
332475,1144,600.0,-7.8499999999999925,330,0.8864,122.5,0.009,-0.1518
332820,1145,300.0,-7.92499999999999,345,0.8862,122.5,0.0085,-0.1477
333073,1146,400.0,-7.464999999999989,253,0.8861,122.5,0.0085,-0.143
333469,1147,0.0,-8.179999999999978,396,0.8859,122.4,0.0081,-0.1499
333879,1148,400.0,-8.249999999999972,410,0.8858,122.4,0.0081,-0.1464
334283,1149,300.0,-8.219999999999981,404,0.8856,122.3,0.0078,-0.1463
334564,1150,200.0,-7.604999999999987,281,0.8854,122.3,0.007,-0.1505
334845,1151,200.0,-7.604999999999987,281,0.8853,122.3,0.0067,-0.1548
335387,1152,1000.0,-8.009999999999977,542,0.8851,122.2,0.0091,-0.1501
335783,1153,0.0,-8.179999999999978,396,0.8849,122.2,0.0095,-0.1502
336144,1154,0.0,-8.70499999999998,361,0.8847,122.2,0.0082,-0.1488
336495,1155,600.0,-8.654999999999983,351,0.8846,122.1,0.0068,-0.1486
336843,1156,600.0,-7.939999999999977,348,0.8844,122.1,0.0089,-0.1507
337143,1157,100.0,-7.699999999999985,300,0.8843,122.1,0.0077,-0.1471
337369,1158,0.0,-8.02999999999999,226,0.8842,122.1,0.0083,-0.1455
337557,1159,0.0,-7.839999999999997,188,0.8841,122.1,0.0091,-0.1372
337838,1160,200.0,-7.604999999999987,281,0.884,122.0,0.0073,-0.1531
338071,1161,0.0,-8.064999999999994,233,0.8839,122.0,0.007,-0.1522
338382,1162,0.0,-7.754999999999986,311,0.8837,122.0,0.0075,-0.1488
338702,1163,300.0,-8.499999999999993,320,0.8836,122.0,0.0088,-0.1578
339060,1164,700.0,-8.689999999999987,358,0.8834,121.9,0.0099,-0.1505
339325,1165,0.0,-7.524999999999988,265,0.8833,121.9,0.0083,-0.1448
339652,1166,800.0,-7.834999999999981,327,0.8832,121.9,0.0087,-0.1511
339916,1167,200.0,-7.519999999999988,264,0.883,121.9,0.0101,-0.1496
340243,1168,0.0,-7.834999999999991,327,0.8829,121.8,0.0081,-0.1361
340461,1169,0.0,-7.989999999999995,218,0.8828,121.8,0.0089,-0.1405
340729,1170,100.0,-7.5399999999999885,268,0.8827,121.8,0.0107,-0.1465
340932,1171,0.0,-7.214999999999994,203,0.8826,121.8,0.0077,-0.1366
341201,1172,100.0,-7.544999999999987,269,0.8825,121.8,0.0091,-0.1398
341543,1173,600.0,-7.909999999999981,342,0.8823,121.7,0.0103,-0.1465
341881,1174,0.0,-8.589999999999979,338,0.8822,121.7,0.0092,-0.142
342203,1175,0.0,-7.809999999999983,322,0.882,121.7,0.0086,-0.1417
342447,1176,0.0,-7.419999999999991,244,0.8819,121.6,0.0086,-0.145
342800,1177,400.0,-7.964999999999981,353,0.8817,121.6,0.0086,-0.1413
343137,1178,700.0,-7.884999999999979,337,0.8816,121.6,0.0101,-0.1455
343499,1179,0.0,-8.709999999999978,362,0.8814,121.6,0.0078,-0.1424
343862,1180,200.0,-8.01499999999998,363,0.8813,121.5,0.0088,-0.1465
344183,1181,0.0,-7.804999999999986,321,0.8811,121.5,0.0097,-0.1435
